Game Number,Qwen Color,Best Move,Best Move Score,Qwen Move,Qwen Move Score,Score Difference
2,white,g5e6,433.3,Nh3,-336.5,769.8
2,white,b1c3,-36.1,Nf4,-620.3,584.1999999999999
2,white,f4e6,166.2,Nh5,-644.1,810.3
2,white,h1g1,-372.5,Nxg7+,-523.7,151.20000000000005
2,white,g7e6,236.6,Ne8,-649.6,886.2
2,white,g2g3,-402.2,Nxc7,-436.5,34.30000000000001
2,white,c7e6,191.9,Ne8,-564.7,756.6
2,white,g2g3,-434.0,b3,-779.4,345.4
2,white,g2g3,-492.0,Ng7,-715.8,223.79999999999995
2,white,g7f5,-208.7,Ne6,-534.9,326.2
2,white,e6d8,450.4,Nf8,17919.2,-17468.8
2,white,g2g3,-623.5,Rg1,-1049.5,426.0
2,white,c1a3,-595.7,Qf3,-1151.9,556.2
2,white,f3g3,-748.8,Qh5,-1096.9,348.10000000000014
2,white,g1g2,-704.9,Qh7+,-930.7,225.80000000000007
2,white,g1f1,5132.2,Qg7,20002.0,-14869.8
2,white,g1f1,-993.7,Qh8+,20007.0,-21000.7
2,white,h8h5,-924.7,Qh5+,-906.7,-18.0
2,white,g1g2,-915.0,Qh8+,20007.8,-20922.8
2,white,h8g7,740.1,Qg8,20002.0,-19261.9
2,white,g1f1,-1146.3,Qxc8,20002.0,-21148.3
2,white,c8c7,383.4,Qf8+,-675.0,1058.4
2,white,g1g4,-638.6,Rxg4,-664.3,25.699999999999932
2,white,g4g3,7.2,Rxg6,-221.6,228.8
2,white,g6f6,919.4,Rg8+,-426.1,1345.5
2,white,g8g1,398.7,Rh8,0.4,398.3
2,white,d2e3,659.6,Rxh7+,317.6,342.0
2,white,d2e3,315.5,d4,-643.7,959.2
2,white,c2c3,-571.7,Bd2,-649.4,77.69999999999993
2,white,d2e3,426.5,Bc3,-541.3,967.8
2,white,f2e3,257.1,Bxe5,40.9,216.2
2,white,e5f6,446.9,Bd4,-748.0,1194.9
2,white,d4e3,-129.8,Bh8,-767.5,637.7
2,white,b1a3,-626.8,Bd4,-831.5,204.70000000000005
2,white,e1f1,-22.7,Ke2,-661.6,638.9
2,white,e2f1,387.3,Bh8,13744.7,-13357.4
2,white,e2f1,372.9,Bd4,-611.2,984.1
2,white,b1d2,14.1,Bh8,-407.3,421.4
2,white,h2g3,408.0,Bd4,-661.5,1069.5
2,white,d4g1,436.8,Bh8,-811.3,1248.1
2,white,b1c3,-512.5,Bd4,-565.3,52.799999999999955
2,white,e2f1,-573.8,Kf1,-565.5,-8.299999999999955
3,white,e2e4,33.0,e4,29.5,3.5
3,white,g1f3,29.9,Nf3,27.1,2.799999999999997
3,white,f1b5,25.4,Nxe5,-293.7,319.09999999999997
3,white,d2d4,-303.3,Nc3,-303.3,0.0
3,white,d1f3,256.2,Qxf3,255.3,0.8999999999999773
3,white,f1c4,318.7,Qxf7+,-564.1,882.8
3,white,d2d4,-580.1,Nd5,-636.4,56.299999999999955
3,white,d5e7,-634.4,Nxe7,-632.2,-2.199999999999932
3,white,e7c8,-502.4,Rg1,-740.5,238.1
3,white,d2d3,-746.7,Rh1,-963.9,217.19999999999993
3,white,d2d3,-710.0,Rg1,-863.5,153.5
3,white,d2d3,-744.8,Rh1,-861.8,117.0
3,white,d2d3,-710.7,Rg1,-875.7,165.0
3,white,d2d3,-723.8,Rh1,-927.9,204.1
3,white,d2d3,-712.5,Rg1,-834.5,122.0
3,white,d2d3,-751.0,Rh1,-925.7,174.70000000000005
3,white,f1e2,-698.3,Rg1,-867.1,168.80000000000007
4,white,e2e4,31.1,e4,30.3,0.8000000000000007
4,white,g1f3,32.5,Nf3,35.6,-3.1000000000000014
4,white,f1b5,25.0,Nxe5,-299.3,324.3
4,white,e5c6,570.2,Nc4,217.6,352.6
4,white,b1a3,573.4,Nxe3,228.8,344.59999999999997
4,white,h2h4,551.4,Nf5,121.3,430.1
4,white,d2d4,419.9,Nxe7,149.7,270.2
4,white,b1a3,534.3,Bc4,-312.8,847.0999999999999
4,white,c4e2,40.5,Bxf7+,-310.3,350.8
4,white,g2g3,-334.7,Rg1,-393.7,59.0
4,white,h2g3,262.0,Qh5+,-789.0,1051.0
4,white,f2g3,-878.6,Nc3,-863.6,-15.0
4,white,f2g3,-698.7,Nd5,-851.9,153.19999999999993
4,white,b2b3,-918.5,Ne7,-1002.9,84.39999999999998
4,white,e7f5,-862.0,Ng8,-1033.1,171.0999999999999
4,white,d2d4,-1030.6,Rh1,-1330.4,299.8000000000002
4,white,h1g1,-1084.8,Rb1,20004.0,-21088.8
4,white,h1g1,-1097.4,Ra1,20004.0,-21101.4
4,white,h1g1,-1087.3,Rb1,20007.0,-21094.3
4,white,e1e2,-663.7,Kxe2,-677.0,13.299999999999956
4,white,g2g3,-653.5,Ke1,-751.4,97.89999999999998
4,white,h2g3,-222.2,Rg1,-675.8,453.6
4,white,h2g3,-303.8,h4,-724.3,420.49999999999994
4,white,f2g3,-430.3,Rh1,-679.7,249.40000000000003
4,white,d2d4,-649.7,Rh3,-683.0,33.299999999999955
4,white,d2d3,-673.9,Rg3,-762.5,88.60000000000002
4,white,g3f3,-626.1,Rg5,-684.9,58.799999999999955
4,white,h4h5,-600.8,Rxg6,-754.2,153.4000000000001
4,white,g6g5,-403.2,Rxg7+,-649.3,246.09999999999997
4,white,g7g5,-173.8,Rg8+,-681.9,508.1
4,white,g8h8,503.4,Rxh8,502.8,0.5999999999999659
4,white,d2d3,626.8,Rg8,-150.9,777.6999999999999
4,white,c1d2,389.6,Ke2,356.7,32.900000000000034
4,white,g8a8,735.9,e5,5.1,730.8
4,white,g8e8,719.6,a3,5.8,713.8000000000001
4,white,g8g3,461.9,g3,44.6,417.2999999999999
4,white,g8h8,342.8,Rh8,385.1,-42.30000000000001
4,white,e5f6,851.2,Rxh7+,841.4,9.800000000000068
4,white,h7g7,809.6,Rh8,710.9,98.70000000000005
4,white,e2f2,895.5,Kd3,427.3,468.2
4,white,h8h6,730.4,Rg8+,374.5,355.9
4,white,g8d8,432.4,Rh8+,59.2,373.2
4,white,h8h6,740.5,Rxh6+,733.4,7.100000000000023
4,white,h6f6,878.9,g4+,706.3,172.60000000000002
4,white,h6h5,699.1,c3,480.2,218.90000000000003
4,white,h6h5,727.7,Rd6,11.5,716.2
4,white,d6d7,553.7,Rd5+,1.0,552.7
4,white,c1g5,694.9,Rd4,633.9,61.0
4,white,d3c2,902.3,Rd7,742.1,160.19999999999993
4,white,c1g5,855.7,Rd8,787.8,67.90000000000009
5,white,e2e4,31.3,e4,32.1,-0.8000000000000007
5,white,g1f3,29.9,Nf3,32.4,-2.5
5,white,f1c4,16.1,Nxe5,-298.0,314.1
5,white,d2d4,-310.0,Nc3,-301.5,-8.5
5,white,b2a3,221.6,f3,-291.0,512.6
5,white,b2a3,189.8,b3,-370.2,560.0
5,white,c1a3,219.0,Nxb5,-351.0,570.0
5,white,c1a3,363.3,Nc7+,-349.3,712.6
5,white,c1a3,-351.0,Bb2,-847.4,496.4
5,white,b2e5,-348.2,Bd4,-867.8,519.5999999999999
5,white,d4f2,-620.3,Bxc5,-863.6,243.30000000000007
5,white,c5b4,-469.7,Bd6,-938.3,468.6
5,white,d6c7,-445.2,Bxc7,-447.2,2.0
5,white,d2c3,316.6,Bd8,-352.2,668.8
5,white,d8f6,612.0,Be7,-460.9,1072.9
5,white,e7f6,663.3,Bxf6,646.9,16.399999999999977
5,white,d2c3,882.0,Bd8,733.5,148.5
5,white,f1b5,840.6,Be7,689.4,151.20000000000005
5,white,d2c3,891.7,Bf6,607.3,284.4000000000001
5,white,f6g5,820.3,exd5,536.9,283.4
5,white,d2c3,808.9,d6,665.2,143.69999999999993
5,white,d2c3,937.8,Bd3,586.4,351.4
5,white,d3b5,939.8,Bxf5,976.0,-36.200000000000045
5,white,d2c3,992.6,Bd3,760.6,232.0
5,white,f3g4,1006.2,Bxh7,832.7,173.5
5,white,d2c3,921.0,Qe2,800.0,121.0
5,white,d2c3,988.1,Qf1,657.1,331.0
5,white,f1d3,959.5,Bxd3,957.0,2.5
5,white,e1d2,1051.9,Kf2,922.0,129.9000000000001
5,white,d3f5,8789.3,Bxf5,8690.2,99.09999999999854
5,white,f1e2,19999.0,Bh3,812.9,19186.1
5,white,f1e2,20000.0,Qe1+,19999.0,1.0
5,white,a1e1,20000.0,Kf1,531.5,19468.5
5,white,a1e1,814.5,Bxd7+,767.4,47.10000000000002
5,white,a1e1,809.4,Bf5,793.2,16.199999999999932
5,white,d6d7,838.9,h3,770.7,68.19999999999993
5,white,d6d7,832.7,b4,722.9,109.80000000000008
5,white,a1e1,920.4,Bd3,747.6,172.79999999999995
5,white,g2g4,750.6,Bh7,694.1,56.5
5,white,a1d1,786.2,a3,734.7,51.5
5,white,a1d1,806.3,Bg8,466.5,339.79999999999995
5,white,a1d1,455.8,Re1,470.5,-14.699999999999989
5,white,f1f2,537.4,Re2,517.4,20.0
5,white,g2f3,783.2,Kg1,400.7,382.50000000000006
5,white,g1f1,805.3,Kh2,474.4,330.9
5,white,h1f1,867.8,Kg3,-294.8,1162.6
5,white,h1a1,899.2,Re8+,594.3,304.9000000000001
5,white,e8e7,549.6,Re3,-230.8,780.4000000000001
5,white,e3c3,644.1,Re2,-258.4,902.5
5,white,g3f4,419.1,Kh4,-337.7,756.8
6,white,e2e4,34.0,e4,31.4,2.6000000000000014
6,white,g1f3,31.9,Nf3,25.1,6.799999999999997
6,white,f1b5,30.8,Nxe5,-296.3,327.1
6,white,d2d4,-299.9,Nc3,-305.5,5.600000000000023
6,white,d2d4,-181.9,d3,-347.3,165.4
6,white,d3e4,118.0,Nxe4,-39.6,157.6
6,white,f1d3,464.2,Bxd3,460.5,3.6999999999999886
6,white,e1g1,505.6,a4,472.7,32.900000000000034
6,white,e4d6,664.2,c4,512.8,151.4000000000001
6,white,e1g1,528.0,Nc3,457.9,70.10000000000002
6,white,a1a3,447.5,b3,-296.4,743.9
6,white,c3d5,441.7,Bh6,-519.1,960.8
6,white,h6g5,718.6,Bxh7,-585.9,1304.5
6,white,h6g5,800.3,Bd3,-615.0,1415.3
6,white,d3f5,630.1,Bxf5,647.7,-17.600000000000023
6,white,h6d2,643.8,h4,526.1,117.69999999999992
6,white,c3d5,707.3,Bd2,666.8,40.5
6,white,d2g5,937.8,Bf4,648.1,289.69999999999993
6,white,f4g5,922.2,Bxd6,581.7,340.5
6,white,d6c7,823.8,Bxc7,827.0,-3.2000000000000455
6,white,h4g5,1239.2,Qd2,716.2,523.0
6,white,d2f4,1203.4,O-O,520.3,683.1000000000001
6,white,c3b5,929.6,Qd8+,-337.8,1267.4
6,white,c3b5,-335.4,Rfe1+,-348.4,13.0
6,white,c3b5,-325.7,Nd5,-339.4,13.699999999999989
6,white,d5f4,-261.8,Nf4,-284.2,22.399999999999977
6,white,f4e6,-183.9,Nh5,-371.7,187.8
6,white,h4g5,-297.8,Ng7+,-613.1,315.3
6,white,h4h5,-633.2,Re5,-692.1,58.89999999999998
6,white,e5e6,-306.9,Rxe6+,-305.4,-1.5
6,white,h4g5,-219.4,Re8+,-700.5,481.1
6,white,e8h8,-281.9,Re5,-454.8,172.90000000000003
6,white,b3c4,418.9,Re8,-522.9,941.8
6,white,a1e1,-506.4,Re5,-1164.0,657.6
6,white,g1h2,-918.5,Kh2,-924.0,5.5
6,white,e5f5,-716.0,Re1,-899.2,183.20000000000005
6,white,e1a1,-577.1,Re3,-788.0,210.9
6,white,b3b4,-790.7,Re5,-883.5,92.79999999999995
6,white,e5f5,-741.4,Re3,-858.7,117.30000000000008
6,white,h4g5,-750.3,Re5,15806.4,-16556.7
6,white,e5a5,-698.1,Re3,-823.6,125.5
6,white,g2g4,-757.2,Re1,-893.3,136.0999999999999
6,white,h4g5,-909.9,h5,-1012.6,102.70000000000005
6,white,h5g6,-880.7,f4,-942.7,62.0
6,white,h5g6,13690.9,h6,20003.0,-6312.1
6,white,h2g1,20002.0,Kg1,20002.0,0.0
6,white,g1f2,17895.9,Kf2,20004.2,-2108.2999999999993
6,white,f2g1,20005.7,Kg1,20005.2,0.5
6,white,b3a4,20005.0,Kf2,20004.0,1.0
6,white,b3a4,20004.0,Kg1,20005.0,-1.0
7,white,e2e4,35.9,e4,33.3,2.6000000000000014
7,white,g1f3,30.7,Nf3,33.3,-2.599999999999998
7,white,d2d4,14.8,Ng5,-462.8,477.6
7,white,f1c4,36.6,Nh3,-170.6,207.2
7,white,e4f5,282.3,Ng5,-223.9,506.2000000000001
7,white,h2h4,-30.3,Nf3,-40.3,9.999999999999996
7,white,c2c3,-39.1,g4,-363.2,324.09999999999997
7,white,f1g2,306.6,Bxg2,315.1,-8.5
7,white,h2h3,335.5,Nxe5,6.9,328.6
7,white,b1d2,504.9,Ke2,221.4,283.5
7,white,e5c6,516.0,Nxd7,-140.2,656.2
7,white,c1h6,357.7,Nxf8,313.0,44.69999999999999
7,white,d1d6,723.4,Nxe6,428.0,295.4
7,white,c1h6,606.7,h4,459.2,147.50000000000006
7,white,b1d2,587.7,Nd4,383.3,204.40000000000003
7,white,d1d2,664.5,Nxe6,784.9,-120.39999999999998
7,white,c2d3,1002.5,Kxd3,977.3,25.200000000000045
7,white,e6d8,1201.9,Nd4,969.8,232.10000000000016
7,white,c2c3,1123.4,Rh2,918.5,204.9000000000001
7,white,c2c3,1082.7,h5,977.2,105.5
7,white,c2c3,1137.6,Rh4,995.6,141.9999999999999
7,white,d3e2,991.8,Ke2,996.8,-5.0
7,white,b1d2,1170.5,Rh3,1057.9,112.59999999999992
7,white,f2e3,1171.8,Kf1,1056.7,115.09999999999992
7,white,c1d2,1167.5,Rh4,1048.4,119.09999999999992
7,white,d1e1,1126.1,Qxe1,1137.7,-11.600000000000136
7,white,e1e8,20000.0,Bh3,1155.4,18844.6
7,white,e1e8,20000.0,Qe8#,20000.0,0.0
8,white,e2e4,31.7,e4,30.6,1.099999999999998
8,white,g1f3,34.4,Nf3,27.8,6.599999999999998
8,white,d2d4,17.3,Nxe5,-293.5,310.8
8,white,d2d4,-297.6,Nc3,-304.0,6.399999999999977
8,white,d2d4,-178.9,d3,-349.2,170.29999999999998
8,white,d1d3,92.7,Qxd3,97.7,-5.0
8,white,e4e5,142.4,Qd2,-1.1,143.5
8,white,d2d3,35.6,Nd5,-114.7,150.3
8,white,d2d4,-111.6,Nf4,-640.1,528.5
8,white,d2e2,-108.3,Nh5,-628.4,520.1
8,white,d2f4,534.7,Nxf4,-324.5,859.2
8,white,d2b4,590.4,Nh3,-420.1,1010.5
8,white,d2e2,554.3,Ng5,-469.1,1023.4
8,white,f1e2,595.1,Nxe4,-19.7,614.8000000000001
8,white,e4f6,567.8,Ng3,511.0,56.799999999999955
8,white,f1e2,566.3,Nh5,-17.1,583.4
8,white,d2e3,24.4,Qe2+,4.1,20.299999999999997
8,white,c1e3,56.8,Qe8+,-1003.1,1059.9
8,white,c1e3,-982.1,Kd2,11529.0,-12511.1
8,white,d2e1,-665.8,Bxb5,-1098.1,432.2999999999999
8,white,b5f1,-790.2,Bd3,20002.0,-20792.2
8,white,h1f1,-894.3,Bxf1,-776.7,-117.59999999999992
8,white,f1b5,-573.2,Bxb5,-556.5,-16.700000000000045
8,white,h1e1,-432.4,Bd3,-428.7,-3.6999999999999886
8,white,h2g3,896.8,b3,-538.7,1435.5
8,white,g2h3,681.7,Bf1,-461.4,1143.1
8,white,g2h3,829.7,Ke2,-663.3,1493.0
8,white,g2h3,800.0,Kd2,-450.2,1250.2
8,white,g2h3,817.8,Rg1,-392.6,1210.4
8,white,f2e3,846.2,Kxe3,843.2,3.0
8,white,c1a3,928.8,Kd4,852.3,76.5
8,white,a1b1,988.4,Kc3,864.4,124.0
8,white,a1b1,965.4,Kd2,887.2,78.19999999999993
8,white,a1b1,986.0,Ke3,886.5,99.5
8,white,a1b1,956.2,g4,828.7,127.5
8,white,a1b1,933.3,Rg3,788.9,144.39999999999998
8,white,g4h5,997.3,Rh3,908.9,88.39999999999998
8,white,a1b1,1046.6,Rxh5,978.4,68.19999999999993
8,white,h5d5,1019.3,Rxh7,861.6,157.69999999999993
8,white,h7h5,1051.4,Rh8+,949.7,101.70000000000005
8,white,h8h5,1075.5,Rg8,901.6,173.89999999999998
8,white,g8b8,901.9,Rh8,881.9,20.0
8,white,h8c8,1054.2,Rg8,832.4,221.80000000000007
8,white,g8d8,896.6,Bd2,808.8,87.80000000000007
8,white,g8g7,951.6,Rh8,871.4,80.20000000000005
8,white,e3e2,908.9,Rh7,772.6,136.29999999999995
8,white,h7g7,935.6,Rh8,873.6,62.0
8,white,h8h7,1008.8,Rxh7,1011.6,-2.800000000000068
8,white,b3a4,1021.7,Rh8,1064.9,-43.200000000000045
8,white,h8h7,10520.8,Rg8,1016.1,9504.7
9,white,e2e4,31.2,e4,31.1,0.0999999999999978
9,white,g1f3,25.6,Nf3,35.3,-9.699999999999996
9,white,f1b5,28.6,Nxe5,-299.1,327.70000000000005
9,white,d2d4,-302.1,Nc3,-306.3,4.199999999999989
9,white,d1f3,262.2,Qxf3,261.3,0.8999999999999773
9,white,f1c4,355.0,Qxf7+,-599.2,954.2
9,white,f1c4,-586.4,Nd5,-670.4,84.0
9,white,d2d4,-569.8,Nxe7,-679.2,109.40000000000008
9,white,e7d5,-397.0,Nxd5,-394.9,-2.1000000000000227
9,white,d5f6,459.9,Nxe7,-679.1,1139.0
9,white,e7c8,-373.7,Nxc6,-639.1,265.40000000000003
9,white,g2h3,-360.8,Nb4,-570.9,210.09999999999997
9,white,b4d5,-377.1,Nc6,-604.8,227.69999999999993
9,white,d2d3,-617.2,Rg1,-731.6,114.39999999999998
9,white,g2h3,-564.5,Rb1,-756.7,192.20000000000005
9,white,g2h3,-539.9,Rh1,20006.0,-20545.9
9,white,d2d3,-610.2,Rg1,-778.3,168.0999999999999
9,white,g2h3,-531.4,Bd3,-750.7,219.30000000000007
9,white,c1d2,-542.5,Bxd2,-543.4,0.8999999999999773
9,white,e4e5,-582.3,Bf1,-667.2,84.90000000000009
9,white,f2f3,-560.2,Bh6,-676.9,116.69999999999992
9,white,f2f3,-551.6,Bf4,-819.9,268.29999999999995
9,white,f4d6,-617.9,Bh6,-679.7,61.80000000000007
9,white,f1e2,-679.5,Bxg5,-734.8,55.299999999999955
9,white,g5e3,-487.9,Bh6,-760.1,272.20000000000005
9,white,g1h1,-669.3,Bf4,-797.1,127.80000000000008
9,white,e4f5,-274.4,Bh6,-803.9,529.5
9,white,f1c4,-386.2,Bxf4,-335.3,-50.89999999999998
9,white,e4f5,398.6,Bh6,-330.6,729.2
9,white,e4f5,375.4,e5+,-158.7,534.0999999999999
9,white,h6e3,-99.6,g3,-476.4,376.7999999999999
9,white,f1c4,-115.2,Rg2,-505.6,390.4
9,white,e5d6,893.2,g4,-329.6,1222.8000000000002
9,white,e5d6,921.2,gxf5,110.8,810.4000000000001
9,white,b1d1,19996.0,Rxd1,19996.0,0.0
9,white,f1c4,19998.0,Bg5,19994.2,3.799999999999272
9,white,g2g5,19996.0,Rxg5,19996.0,0.0
9,white,f5f6,19998.0,Rg3,18150.7,1847.2999999999993
9,white,f5f6,19998.0,Rg8+,19998.0,0.0
9,white,f1c4,19999.0,Rg2,19996.0,3.0
9,white,g2g8,19998.0,Rg8+,19998.0,0.0
9,white,f1c4,19999.0,Rg2,19995.6,3.400000000001455
9,white,f1c4,19998.0,Rg8+,19988.9,9.099999999998545
9,white,f1c4,19999.0,Rg3,19993.4,5.599999999998545
9,white,f5f6,19997.9,Rg8+,19998.0,-0.0999999999985448
9,white,f1c4,19999.0,Rg2,18104.2,1894.7999999999993
9,white,f1c4,19998.0,Rg8+,19998.0,0.0
9,white,f1c4,19999.0,Rg3,19995.0,4.0
10,white,e2e4,33.8,e4,26.6,7.199999999999996
10,white,g1f3,31.7,Nf3,29.7,2.0
10,white,f1b5,24.9,Nxe5,-294.2,319.09999999999997
10,white,d2d4,-301.5,Nc3,-303.9,2.3999999999999773
10,white,d1f3,267.7,Ke2,-436.8,704.5
10,white,e2e1,-338.2,a4,-372.7,34.5
10,white,e2e1,-349.0,Nd5,-415.2,66.19999999999999
10,white,d2d4,-327.2,Nxe7,-412.1,84.90000000000003
10,white,e7c8,272.3,Ng6,-221.5,493.8
10,white,h1g1,74.1,Rxg1,78.0,-3.9000000000000057
10,white,g6e5,489.9,Nxe5,494.1,-4.2000000000000455
10,white,e2e1,599.2,Nxf7,309.4,289.80000000000007
10,white,d1e1,316.1,Ke1,251.1,65.00000000000003
10,white,d2d4,316.0,Ke2,20001.0,-19685.0
10,white,d2d3,241.9,Ke1,209.7,32.20000000000002
10,white,d1h5,325.2,Ke2,20001.0,-19675.8
10,white,e2f2,497.1,Ke1,-490.6,987.7
10,white,e1f2,490.9,Rh1,-206.4,697.3
10,white,d2d3,429.6,Rg1,-391.3,820.9000000000001
10,white,d2e3,896.5,Be2,-412.4,1308.9
10,white,e1f2,377.7,Rh1,-387.8,765.5
10,white,d1e2,308.6,Qxe2+,306.0,2.6000000000000227
10,white,e2f2,898.9,Qe8+,367.9,531.0
10,white,e1f2,938.2,Qe4,779.1,159.10000000000002
10,white,h1f1,19996.0,Ke2,656.8,19339.2
10,white,e2f2,1006.4,Kd1,758.2,248.19999999999993
10,white,c1d2,1156.8,Bxd2,1135.0,21.799999999999955
10,white,h1f1,19998.0,Qe8,448.4,19549.6
10,white,d2c3,19991.8,Qf8+,527.4,19464.4
10,white,h1f1,516.8,Bxh6,491.4,25.399999999999977
10,white,g2f3,672.0,Kd2,600.9,71.10000000000002
10,white,h1f1,837.3,Bxg7+,561.8,275.5
10,white,g2f3,552.0,Ke1,49.9,502.1
10,white,a1a3,59.4,Rg1,-884.5,943.9
10,white,g1g2,508.9,Rxg2,507.7,1.1999999999999886
10,white,e1d1,842.1,Rg8,662.9,179.20000000000005
10,white,g8g2,630.7,Rd1,284.7,346.00000000000006
10,white,g8g5,265.3,h3,-526.2,791.5
10,white,g8c8,364.2,Rh8,352.7,11.5
10,white,h8h7,442.8,Rxh7,450.4,-7.599999999999966
10,white,h7h5,663.6,Rh6,423.6,240.0
10,white,a4b5,493.7,Rf6+,-600.2,1093.9
10,white,e1f2,-610.6,axb5,-633.8,23.199999999999932
10,white,b5a6,-474.5,Kf1,-676.8,202.29999999999995
10,white,b5a6,-468.5,Kf2,-525.8,57.299999999999955
10,white,b5b6,610.1,Kg3,-517.1,1127.2
10,white,b5b6,638.1,Kxf3,-503.6,1141.7
10,white,f3e3,-524.7,Kg2,-543.0,18.299999999999955
10,white,g2f3,-543.7,h4+,-560.3,16.59999999999991
10,white,g2f3,-531.4,Kf3,-547.4,16.0
11,white,e2e4,31.2,e4,31.5,-0.3000000000000007
11,white,g1f3,30.2,Nf3,35.7,-5.5000000000000036
11,white,f1b5,25.8,Nxe5,-300.1,325.90000000000003
11,white,b1c3,-304.8,Nc3,-306.7,1.8999999999999773
11,white,d1f3,265.8,Qxf3,253.6,12.200000000000015
11,white,f1c4,317.8,Qxf7+,-578.2,896.0
11,white,f1c4,-593.7,Nd5,-642.1,48.39999999999998
11,white,d5e7,-657.1,Nxe7,-654.6,-2.5
11,white,e7c8,-435.3,Nxc8,-430.2,-5.100000000000023
11,white,f1c4,-382.9,Rg1,-593.8,210.9
11,white,b2b3,-505.2,Bd3,-602.6,97.40000000000003
11,white,d3c4,-462.9,Bc4+,-464.5,1.6000000000000227
11,white,e4f5,-382.7,Bd3,-646.9,264.2
11,white,e4f5,-352.9,Bc4,-539.0,186.1
11,white,e4f5,-353.3,Bd3,-633.0,279.7
11,white,e4f5,-368.1,g4,-623.1,255.0
11,white,g4f5,-279.7,Bb5,-623.7,344.00000000000006
11,white,g4f5,-504.3,Bxd7,-628.2,123.90000000000003
11,white,g4f5,-53.1,f3,-655.8,602.6999999999999
11,white,g4f5,-134.5,Bb5,-649.4,514.9
11,white,g4f5,-426.3,Bxd7,-650.7,224.40000000000003
11,white,g4f5,-125.3,f4,-651.9,526.6
11,white,e4f5,-295.6,h3,-635.8,340.19999999999993
11,white,e4f5,-270.7,h4,-640.9,370.2
11,white,g4f5,-316.4,e5,-580.7,264.30000000000007
11,white,d7f5,-177.9,Bxf5,-175.7,-2.200000000000017
11,white,a2b3,993.2,g5,0.3,992.9
11,white,a2b3,975.1,Bxd7,-305.4,1280.5
